input_url,normalized_url,host,tls_handshake_ok,cert_subject_cn,cert_san_list,hostname_match,not_before_utc,not_after_utc,days_to_expiry,issuer_cn,serial_hex,http_status,final_url,redirect_chain,http_note,error,expired,expiring_7d,expiring_30d,cert_mismatch,final_is_http,has_insecure_note,severity,recommended_action
https://america.lge.com,https://america.lge.com,america.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='america.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9A210>, 'Connection to america.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://amoeic.lge.com,https://amoeic.lge.com,amoeic.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='amoeic.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9AFD0>, 'Connection to amoeic.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://ams.lge.com,https://ams.lge.com,ams.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='ams.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9AAD0>, 'Connection to ams.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://apicubc.lge.com,https://apicubc.lge.com,apicubc.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='apicubc.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9BED0>, 'Connection to apicubc.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://apicubch0ld.lge.com,https://apicubch0ld.lge.com,apicubch0ld.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='apicubch0ld.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BDB5590>, 'Connection to apicubch0ld.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://apicubcs0ld.lge.com,https://apicubcs0ld.lge.com,apicubcs0ld.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='apicubcs0ld.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BDB4E10>, 'Connection to apicubcs0ld.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://apigw-ext.lge.com,https://apigw-ext.lge.com,apigw-ext.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='apigw-ext.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BDB47D0>, 'Connection to apigw-ext.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://apigw-int.lge.com,https://apigw-int.lge.com,apigw-int.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='apigw-int.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BDB4050>, 'Connection to apigw-int.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://appbuild.lge.com,https://appbuild.lge.com,appbuild.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='appbuild.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BDB4B90>, 'Connection to appbuild.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://approval.lge.com,https://approval.lge.com,approval.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='approval.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BDB4190>, 'Connection to approval.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
